Date	Open	High	Low	Close	Volume
2025-12-20T03:00:00.0000000	3018.70000000	3028.60000000	2986.90000000	3028.60000000	1.82820000
2025-12-20T02:30:00.0000000	2986.60000000	3030.50000000	2981.60000000	2986.60000000	7.89830000
2025-12-20T02:00:00.0000000	3009.20000000	3012.00000000	2977.20000000	3012.00000000	1.14460000
2025-12-20T01:30:00.0000000	2982.80000000	3014.90000000	2976.70000000	3008.90000000	2.46430000
2025-12-20T01:00:00.0000000	3007.10000000	3014.00000000	2976.60000000	3013.70000000	3.27970000
2025-12-20T00:30:00.0000000	3008.80000000	3009.90000000	2977.20000000	2996.50000000	1.03360000
2025-12-20T00:00:00.0000000	3010.20000000	3010.20000000	2973.30000000	2979.10000000	2.35140000
2025-12-19T23:30:00.0000000	3021.00000000	3054.90000000	2980.30000000	2982.80000000	17.45500000
2025-12-19T23:00:00.0000000	3007.70000000	3028.60000000	2984.10000000	2987.60000000	2.87470000
2025-12-19T22:30:00.0000000	3031.40000000	3031.70000000	2988.50000000	2989.80000000	4.26960000
2025-12-19T22:00:00.0000000	2997.10000000	3031.20000000	2981.40000000	2993.30000000	2.39430000
2025-12-19T21:30:00.0000000	2985.00000000	3053.40000000	2982.00000000	3006.10000000	5.57760000
2025-12-19T21:00:00.0000000	3029.90000000	3034.60000000	2984.40000000	2984.40000000	1.84090000
2025-12-19T20:30:00.0000000	3011.30000000	3105.40000000	2975.20000000	3001.00000000	27.49170000
2025-12-19T20:00:00.0000000	2957.30000000	3105.00000000	2944.90000000	3099.00000000	432.78520000
2025-12-19T19:30:00.0000000	2945.00000000	2980.90000000	2944.30000000	2956.10000000	5.02100000
2025-12-19T19:00:00.0000000	2932.00000000	2973.80000000	2932.00000000	2968.20000000	7.55050000
2025-12-19T18:30:00.0000000	2936.40000000	2958.00000000	2921.50000000	2953.50000000	5.72680000
2025-12-19T18:00:00.0000000	2937.50000000	2965.10000000	2901.30000000	2957.00000000	13.48330000
2025-12-19T17:30:00.0000000	2963.40000000	2963.40000000	2900.60000000	2900.60000000	11.98700000
2025-12-19T17:00:00.0000000	2932.00000000	2980.20000000	2927.20000000	2943.70000000	7.28140000
2025-12-19T16:30:00.0000000	2967.40000000	2983.90000000	2920.00000000	2929.90000000	4.00250000
2025-12-19T16:00:00.0000000	2950.00000000	2978.30000000	2922.80000000	2949.20000000	16.02330000
2025-12-19T15:30:00.0000000	2929.30000000	2958.40000000	2892.60000000	2907.10000000	1.82700000
2025-12-19T15:00:00.0000000	2960.00000000	2971.40000000	2888.00000000	2940.00000000	4.45560000
2025-12-19T14:30:00.0000000	2890.00000000	2979.00000000	2868.80000000	2964.50000000	32.64810000
2025-12-19T14:00:00.0000000	2923.50000000	2960.00000000	2890.00000000	2890.00000000	2.54190000
2025-12-19T13:30:00.0000000	2952.40000000	2952.40000000	2890.00000000	2890.00000000	3.49830000
2025-12-19T13:00:00.0000000	2917.20000000	2950.40000000	2890.00000000	2890.00000000	1.88730000
2025-12-19T12:30:00.0000000	2912.40000000	2925.90000000	2884.50000000	2890.00000000	2.93240000
2025-12-19T12:00:00.0000000	2928.70000000	2950.80000000	2847.90000000	2931.20000000	7.22680000
2025-12-19T11:30:00.0000000	2935.10000000	2955.20000000	2860.10000000	2929.30000000	6.05090000
2025-12-19T11:00:00.0000000	2943.80000000	2950.30000000	2850.70000000	2943.90000000	3.37300000
2025-12-19T10:30:00.0000000	2880.00000000	2944.80000000	2849.30000000	2942.90000000	11.63490000
2025-12-19T10:00:00.0000000	2854.90000000	2948.90000000	2854.90000000	2880.00000000	0.91620000
2025-12-19T09:30:00.0000000	2944.30000000	2948.10000000	2851.40000000	2942.90000000	1.91720000
2025-12-19T09:00:00.0000000	2853.90000000	2944.20000000	2849.80000000	2854.50000000	0.89380000
2025-12-19T08:30:00.0000000	2850.00000000	2943.00000000	2844.50000000	2931.30000000	1.17490000
2025-12-19T08:00:00.0000000	2938.00000000	2952.90000000	2846.30000000	2942.70000000	1.09490000
2025-12-19T07:30:00.0000000	2929.30000000	2941.50000000	2831.60000000	2934.60000000	5.47120000
2025-12-19T07:00:00.0000000	2863.00000000	2956.10000000	2834.10000000	2851.00000000	8.00500000
2025-12-19T06:30:00.0000000	2888.50000000	2888.50000000	2821.90000000	2864.00000000	0.37460000
2025-12-19T06:00:00.0000000	2826.80000000	2906.90000000	2815.00000000	2830.50000000	3.80860000
2025-12-19T05:30:00.0000000	2867.90000000	2910.00000000	2817.50000000	2910.00000000	4.51000000
2025-12-19T05:00:00.0000000	2833.50000000	2899.60000000	2816.60000000	2886.60000000	2.59360000
2025-12-19T04:30:00.0000000	2899.60000000	2899.60000000	2826.20000000	2832.10000000	8.51560000
2025-12-19T04:00:00.0000000	2869.10000000	2919.80000000	2819.20000000	2895.10000000	9.05300000
2025-12-19T03:30:00.0000000	2878.80000000	2915.50000000	2798.50000000	2898.00000000	7.64160000
2025-12-19T03:00:00.0000000	2780.50000000	2886.70000000	2752.30000000	2886.10000000	8.45460000
2025-12-19T02:30:00.0000000	2769.50000000	2826.30000000	2744.10000000	2826.30000000	3.81360000
2025-12-19T02:00:00.0000000	2808.40000000	2818.20000000	2705.70000000	2818.20000000	87.78300000
2025-12-19T01:30:00.0000000	2813.20000000	2813.90000000	2799.80000000	2810.20000000	1.21330000
2025-12-19T01:00:00.0000000	2808.80000000	2823.30000000	2808.70000000	2813.80000000	1.98940000
2025-12-19T00:30:00.0000000	2815.60000000	2815.60000000	2804.20000000	2807.30000000	2.54260000
2025-12-19T00:00:00.0000000	2812.90000000	2830.20000000	2812.90000000	2815.80000000	1.31540000
2025-12-18T23:30:00.0000000	2814.10000000	2814.10000000	2808.40000000	2812.50000000	1.05650000
2025-12-18T23:00:00.0000000	2810.90000000	2816.80000000	2810.90000000	2811.20000000	1.91890000
2025-12-18T22:30:00.0000000	2811.50000000	2814.20000000	2806.00000000	2806.00000000	2.02410000
2025-12-18T22:00:00.0000000	2813.90000000	2823.90000000	2807.50000000	2809.60000000	1.91830000
2025-12-18T21:30:00.0000000	2808.00000000	2816.40000000	2803.20000000	2814.30000000	3.98860000
2025-12-18T21:00:00.0000000	2772.20000000	2809.40000000	2772.20000000	2809.10000000	2.97200000
2025-12-18T20:30:00.0000000	2763.00000000	2785.10000000	2754.70000000	2771.00000000	22.10800000
2025-12-18T20:00:00.0000000	2745.00000000	2799.00000000	2695.10000000	2793.60000000	50.63640000
2025-12-18T19:30:00.0000000	2791.50000000	2814.80000000	2693.20000000	2695.80000000	3.72050000
2025-12-18T19:00:00.0000000	2733.20000000	2815.70000000	2725.40000000	2730.00000000	2.54080000
2025-12-18T18:30:00.0000000	2756.00000000	2840.30000000	2728.00000000	2734.60000000	3.41250000
2025-12-18T18:00:00.0000000	2789.30000000	2841.10000000	2749.40000000	2749.40000000	2.30340000
2025-12-18T17:30:00.0000000	2804.60000000	2836.30000000	2711.70000000	2824.20000000	13.34660000
2025-12-18T17:00:00.0000000	2863.20000000	2934.60000000	2722.60000000	2813.80000000	6.21040000
2025-12-18T16:30:00.0000000	2910.40000000	2930.00000000	2818.80000000	2834.40000000	1.50160000
2025-12-18T16:00:00.0000000	2853.30000000	2955.90000000	2830.20000000	2920.00000000	4.85050000
2025-12-18T15:30:00.0000000	2871.10000000	2898.80000000	2848.10000000	2854.40000000	0.50800000
2025-12-18T15:00:00.0000000	2897.20000000	2937.20000000	2816.80000000	2875.50000000	1.90360000
2025-12-18T14:30:00.0000000	2933.70000000	2957.50000000	2827.70000000	2827.70000000	1.72600000
2025-12-18T14:00:00.0000000	2942.60000000	2956.50000000	2822.30000000	2923.60000000	3.89470000
2025-12-18T13:30:00.0000000	2878.40000000	2953.20000000	2794.30000000	2942.60000000	6.00680000
2025-12-18T13:00:00.0000000	2807.20000000	2888.90000000	2765.70000000	2866.30000000	4.68050000
2025-12-18T12:30:00.0000000	2745.10000000	2861.60000000	2745.10000000	2858.40000000	9.62550000
2025-12-18T12:00:00.0000000	2848.10000000	2848.90000000	2743.00000000	2744.80000000	5.78990000
2025-12-18T11:30:00.0000000	2747.40000000	2847.80000000	2737.80000000	2746.30000000	13.92350000
2025-12-18T11:00:00.0000000	2846.80000000	2847.60000000	2740.20000000	2843.70000000	6.46440000
2025-12-18T10:30:00.0000000	2813.60000000	2848.60000000	2744.00000000	2807.90000000	2.41750000
2025-12-18T10:00:00.0000000	2738.90000000	2847.50000000	2737.00000000	2827.30000000	2.46390000
2025-12-18T09:30:00.0000000	2735.80000000	2846.80000000	2734.70000000	2739.20000000	3.44540000
2025-12-18T09:00:00.0000000	2728.00000000	2835.60000000	2724.40000000	2835.60000000	2.55840000
2025-12-18T08:30:00.0000000	2733.10000000	2839.90000000	2728.00000000	2834.90000000	1.92750000
2025-12-18T08:00:00.0000000	2724.30000000	2829.20000000	2724.30000000	2733.10000000	2.82290000
2025-12-18T07:30:00.0000000	2742.30000000	2750.00000000	2720.20000000	2720.30000000	0.58120000
2025-12-18T07:00:00.0000000	2787.50000000	2821.30000000	2716.90000000	2820.00000000	2.52820000
2025-12-18T06:30:00.0000000	2742.30000000	2815.30000000	2712.80000000	2752.90000000	0.67370000
2025-12-18T06:00:00.0000000	2740.00000000	2817.60000000	2715.20000000	2813.40000000	1.96390000
2025-12-18T05:30:00.0000000	2735.00000000	2818.60000000	2711.10000000	2711.40000000	2.28880000
2025-12-18T05:00:00.0000000	2721.60000000	2821.10000000	2713.50000000	2713.50000000	1.31250000
2025-12-18T04:30:00.0000000	2777.30000000	2827.30000000	2723.70000000	2723.70000000	1.49620000
2025-12-18T04:00:00.0000000	2781.40000000	2827.00000000	2719.10000000	2824.40000000	1.09760000
2025-12-18T03:30:00.0000000	2750.00000000	2821.20000000	2713.60000000	2784.70000000	2.05430000
2025-12-18T03:00:00.0000000	2775.80000000	2827.10000000	2716.70000000	2716.70000000	2.61400000
2025-12-18T02:30:00.0000000	2825.00000000	2832.50000000	2721.80000000	2750.00000000	4.07260000
2025-12-18T02:00:00.0000000	2750.00000000	2833.70000000	2720.00000000	2825.10000000	2.84390000
2025-12-18T01:30:00.0000000	2785.40000000	2820.80000000	2714.10000000	2715.60000000	2.79850000
2025-12-18T01:00:00.0000000	2825.00000000	2826.60000000	2716.60000000	2817.90000000	3.02820000
2025-12-18T00:30:00.0000000	2787.00000000	2829.40000000	2721.00000000	2828.50000000	3.22470000
2025-12-18T00:00:00.0000000	2725.60000000	2828.10000000	2718.10000000	2729.30000000	5.81210000
2025-12-17T23:30:00.0000000	2813.20000000	2818.10000000	2711.20000000	2725.90000000	139.24150000
2025-12-17T23:00:00.0000000	2820.00000000	2823.00000000	2807.50000000	2812.60000000	5.61510000
2025-12-17T22:30:00.0000000	2820.60000000	2826.10000000	2814.70000000	2823.20000000	5.84110000
2025-12-17T22:00:00.0000000	2808.30000000	2821.80000000	2802.40000000	2820.90000000	4.67720000
2025-12-17T21:30:00.0000000	2810.00000000	2811.20000000	2802.10000000	2808.80000000	11.67180000
2025-12-17T21:00:00.0000000	2812.70000000	2820.40000000	2806.70000000	2810.30000000	8.96320000
2025-12-17T20:30:00.0000000	2820.10000000	2820.10000000	2807.40000000	2810.30000000	4.77240000
2025-12-17T20:00:00.0000000	2810.20000000	2823.10000000	2798.20000000	2821.50000000	7.71120000
2025-12-17T19:30:00.0000000	2798.30000000	2810.30000000	2783.50000000	2810.00000000	8.47770000
2025-12-17T19:00:00.0000000	2802.70000000	2807.00000000	2785.30000000	2798.40000000	20.58470000
2025-12-17T18:30:00.0000000	2842.10000000	2843.70000000	2801.00000000	2802.40000000	11.66750000
2025-12-17T18:00:00.0000000	2843.00000000	2853.80000000	2838.10000000	2842.40000000	5.46710000
2025-12-17T17:30:00.0000000	2857.60000000	2863.10000000	2835.40000000	2840.70000000	5.34020000
2025-12-17T17:00:00.0000000	2854.00000000	2870.40000000	2836.70000000	2859.40000000	20.06620000
2025-12-17T16:30:00.0000000	2838.10000000	2853.40000000	2826.80000000	2853.20000000	8.70360000
2025-12-17T16:00:00.0000000	2893.80000000	2917.40000000	2837.30000000	2837.30000000	14.87820000
2025-12-17T15:30:00.0000000	3000.80000000	3004.20000000	2877.40000000	2900.40000000	29.82610000
2025-12-17T15:00:00.0000000	2979.10000000	3016.10000000	2966.80000000	2997.50000000	6.84190000
2025-12-17T14:30:00.0000000	2931.30000000	2980.50000000	2871.50000000	2979.20000000	23.98660000
2025-12-17T14:00:00.0000000	2932.60000000	2936.70000000	2928.70000000	2928.70000000	8.28350000
2025-12-17T13:30:00.0000000	2914.70000000	2943.30000000	2913.70000000	2935.40000000	27.13950000
2025-12-17T13:00:00.0000000	2914.20000000	2923.50000000	2910.60000000	2915.20000000	2.45600000
2025-12-17T12:30:00.0000000	2915.80000000	2920.90000000	2911.70000000	2913.70000000	11.49790000
2025-12-17T12:00:00.0000000	2918.00000000	2925.40000000	2915.20000000	2917.10000000	13.70520000
2025-12-17T11:30:00.0000000	2918.40000000	2923.20000000	2916.50000000	2916.50000000	8.42670000
2025-12-17T11:00:00.0000000	2912.60000000	2920.90000000	2909.80000000	2918.50000000	5.63400000
2025-12-17T10:30:00.0000000	2912.00000000	2916.70000000	2907.30000000	2909.40000000	17.46770000
2025-12-17T10:00:00.0000000	2916.00000000	2918.10000000	2900.00000000	2914.90000000	19.76990000
2025-12-17T09:30:00.0000000	2915.60000000	2920.50000000	2910.70000000	2915.90000000	30.11800000
2025-12-17T09:00:00.0000000	2918.10000000	2925.30000000	2910.20000000	2912.70000000	28.62710000
2025-12-17T08:30:00.0000000	2922.60000000	2924.70000000	2914.40000000	2916.50000000	20.38560000
2025-12-17T08:00:00.0000000	2935.50000000	2939.90000000	2920.80000000	2922.30000000	8.52920000
2025-12-17T07:30:00.0000000	2926.10000000	2938.30000000	2923.90000000	2935.10000000	12.08990000
2025-12-17T07:00:00.0000000	2925.40000000	2929.50000000	2915.70000000	2926.70000000	7.09600000
2025-12-17T06:30:00.0000000	2928.10000000	2932.90000000	2921.20000000	2925.50000000	16.95880000
2025-12-17T06:00:00.0000000	2920.10000000	2932.40000000	2917.10000000	2930.80000000	30.83220000
2025-12-17T05:30:00.0000000	2913.50000000	2927.00000000	2900.10000000	2921.20000000	11.12090000
2025-12-17T05:00:00.0000000	2923.10000000	2926.80000000	2906.10000000	2914.80000000	18.22910000
2025-12-17T04:30:00.0000000	2933.00000000	2933.10000000	2919.50000000	2921.70000000	9.84040000
2025-12-17T04:00:00.0000000	2939.80000000	2942.00000000	2909.40000000	2933.00000000	26.74250000
2025-12-17T03:30:00.0000000	2942.30000000	2943.80000000	2935.80000000	2937.80000000	11.90340000
2025-12-17T03:00:00.0000000	2952.60000000	2953.90000000	2942.70000000	2944.70000000	4.51210000
2025-12-17T02:30:00.0000000	2939.20000000	2955.20000000	2936.20000000	2950.70000000	12.22320000
2025-12-17T02:00:00.0000000	2946.90000000	2946.90000000	2931.80000000	2940.30000000	7.21550000
2025-12-17T01:30:00.0000000	2953.60000000	2958.80000000	2941.90000000	2942.30000000	7.12670000
2025-12-17T01:00:00.0000000	2942.90000000	2964.90000000	2942.90000000	2953.30000000	10.40080000
2025-12-17T00:30:00.0000000	2944.00000000	2944.00000000	2937.60000000	2942.60000000	2.56110000
2025-12-17T00:00:00.0000000	2952.70000000	2952.70000000	2942.20000000	2945.90000000	8.70390000
2025-12-16T23:30:00.0000000	2942.80000000	2953.30000000	2940.50000000	2952.70000000	8.12620000
2025-12-16T23:00:00.0000000	2942.50000000	2944.20000000	2938.50000000	2939.00000000	3.30860000
2025-12-16T22:30:00.0000000	2945.90000000	2948.40000000	2942.90000000	2944.50000000	5.14520000
2025-12-16T22:00:00.0000000	2941.80000000	2945.40000000	2935.90000000	2943.20000000	4.73080000
2025-12-16T21:30:00.0000000	2942.40000000	2946.40000000	2940.00000000	2943.20000000	3.87510000
2025-12-16T21:00:00.0000000	2941.40000000	2941.40000000	2928.80000000	2938.80000000	4.82010000
2025-12-16T20:30:00.0000000	2945.20000000	2954.00000000	2939.60000000	2940.90000000	4.73860000
2025-12-16T20:00:00.0000000	2939.10000000	2944.00000000	2937.00000000	2942.00000000	7.25190000
2025-12-16T19:30:00.0000000	2924.70000000	2948.60000000	2921.70000000	2938.80000000	3.51040000
2025-12-16T19:00:00.0000000	2942.20000000	2945.70000000	2912.80000000	2920.80000000	6.73190000
2025-12-16T18:30:00.0000000	2925.00000000	2958.10000000	2925.00000000	2946.30000000	9.98330000
2025-12-16T18:00:00.0000000	2909.50000000	2926.00000000	2907.30000000	2921.70000000	6.50360000
2025-12-16T17:30:00.0000000	2928.30000000	2931.60000000	2909.90000000	2909.90000000	7.75950000
2025-12-16T17:00:00.0000000	2929.90000000	2946.20000000	2921.50000000	2921.50000000	4.09180000
2025-12-16T16:30:00.0000000	2940.90000000	2940.90000000	2919.60000000	2932.80000000	7.18360000
2025-12-16T16:00:00.0000000	2953.60000000	2957.10000000	2935.20000000	2943.30000000	9.20760000
2025-12-16T15:30:00.0000000	2913.80000000	2963.30000000	2913.80000000	2950.80000000	10.53150000
2025-12-16T15:00:00.0000000	2929.50000000	2929.90000000	2907.40000000	2916.30000000	3.66290000
2025-12-16T14:30:00.0000000	2927.30000000	2939.90000000	2910.10000000	2929.80000000	6.11410000
2025-12-16T14:00:00.0000000	2909.80000000	2929.20000000	2879.40000000	2921.60000000	8.18970000
2025-12-16T13:30:00.0000000	2948.60000000	2948.60000000	2904.50000000	2904.50000000	21.13340000
2025-12-16T13:00:00.0000000	2941.20000000	2948.60000000	2939.90000000	2948.60000000	2.01030000
2025-12-16T12:30:00.0000000	2941.10000000	2946.60000000	2938.40000000	2943.80000000	3.04200000
2025-12-16T12:00:00.0000000	2949.30000000	2951.30000000	2940.00000000	2940.00000000	1.58230000
2025-12-16T11:30:00.0000000	2949.10000000	2951.80000000	2941.20000000	2946.40000000	7.72780000
2025-12-16T11:00:00.0000000	2938.00000000	2947.60000000	2932.10000000	2947.60000000	11.54490000
2025-12-16T10:30:00.0000000	2920.80000000	2955.00000000	2920.80000000	2937.50000000	7.31480000
2025-12-16T10:00:00.0000000	2917.30000000	2925.20000000	2917.30000000	2921.40000000	4.19150000
2025-12-16T09:30:00.0000000	2921.80000000	2923.40000000	2918.50000000	2918.50000000	0.43200000
2025-12-16T09:00:00.0000000	2922.70000000	2923.00000000	2918.50000000	2921.40000000	1.70170000
2025-12-16T08:30:00.0000000	2920.60000000	2930.10000000	2917.40000000	2922.50000000	4.92440000
2025-12-16T08:00:00.0000000	2910.20000000	2925.30000000	2910.20000000	2922.10000000	1.97510000
2025-12-16T07:30:00.0000000	2920.40000000	2920.60000000	2907.30000000	2910.20000000	5.99650000
2025-12-16T07:00:00.0000000	2934.90000000	2935.80000000	2917.00000000	2918.70000000	1.89830000
2025-12-16T06:30:00.0000000	2929.30000000	2939.20000000	2928.80000000	2935.00000000	9.08350000
2025-12-16T06:00:00.0000000	2913.60000000	2932.50000000	2913.30000000	2931.00000000	5.61920000
2025-12-16T05:30:00.0000000	2904.50000000	2916.80000000	2904.50000000	2914.10000000	10.16840000
2025-12-16T05:00:00.0000000	2906.90000000	2914.40000000	2905.90000000	2907.00000000	3.10840000
2025-12-16T04:30:00.0000000	2910.40000000	2913.20000000	2872.10000000	2907.30000000	12.60710000
2025-12-16T04:00:00.0000000	2929.00000000	2929.00000000	2910.40000000	2912.10000000	12.64090000
2025-12-16T03:30:00.0000000	2927.60000000	2930.50000000	2914.50000000	2927.10000000	24.87860000
2025-12-16T03:00:00.0000000	2937.70000000	2940.60000000	2920.50000000	2927.30000000	8.87300000
2025-12-16T02:30:00.0000000	2955.50000000	2956.90000000	2935.00000000	2939.40000000	5.72100000
2025-12-16T02:00:00.0000000	2939.20000000	2956.80000000	2934.40000000	2956.80000000	2.80990000
2025-12-16T01:30:00.0000000	2943.00000000	2948.60000000	2931.90000000	2939.20000000	2.42770000
2025-12-16T01:00:00.0000000	2934.50000000	2952.20000000	2934.00000000	2941.40000000	2.15040000
2025-12-16T00:30:00.0000000	2966.60000000	2966.60000000	2933.30000000	2933.30000000	8.98710000
2025-12-16T00:00:00.0000000	2955.40000000	2970.80000000	2955.40000000	2969.00000000	10.37070000
2025-12-15T23:30:00.0000000	2948.40000000	2953.40000000	2947.10000000	2952.40000000	3.04540000
2025-12-15T23:00:00.0000000	2938.90000000	2957.50000000	2938.90000000	2947.10000000	3.55310000
2025-12-15T22:30:00.0000000	2930.80000000	2940.40000000	2925.90000000	2940.00000000	2.14880000
2025-12-15T22:00:00.0000000	2935.10000000	2935.10000000	2928.70000000	2928.70000000	1.07620000
2025-12-15T21:30:00.0000000	2933.30000000	2935.50000000	2927.70000000	2934.60000000	2.65560000
2025-12-15T21:00:00.0000000	2923.00000000	2935.00000000	2910.00000000	2935.00000000	12.93720000
2025-12-15T20:30:00.0000000	2915.50000000	2933.40000000	2915.50000000	2924.80000000	3.87900000
2025-12-15T20:00:00.0000000	2926.40000000	2928.50000000	2912.50000000	2919.60000000	3.00540000
2025-12-15T19:30:00.0000000	2942.50000000	2943.90000000	2932.20000000	2934.20000000	2.30340000
2025-12-15T19:00:00.0000000	2925.80000000	2954.20000000	2925.00000000	2938.00000000	5.56810000
2025-12-15T18:30:00.0000000	2922.20000000	2931.10000000	2890.40000000	2928.50000000	13.67960000
2025-12-15T18:00:00.0000000	2926.40000000	2935.70000000	2917.50000000	2922.70000000	7.20840000
2025-12-15T17:30:00.0000000	2967.20000000	2967.30000000	2929.80000000	2929.80000000	14.91880000
2025-12-15T17:00:00.0000000	2982.30000000	2985.00000000	2962.60000000	2968.30000000	6.05530000
2025-12-15T16:30:00.0000000	2999.50000000	2999.60000000	2961.90000000	2975.20000000	8.59580000
2025-12-15T16:00:00.0000000	2996.70000000	3007.20000000	2995.20000000	2999.10000000	4.50010000
2025-12-15T15:30:00.0000000	2990.50000000	3012.40000000	2977.20000000	2995.60000000	12.12180000
2025-12-15T15:00:00.0000000	3029.00000000	3040.00000000	2942.20000000	2989.90000000	35.33470000
2025-12-15T14:30:00.0000000	3116.50000000	3135.00000000	3017.90000000	3047.00000000	21.84520000
2025-12-15T14:00:00.0000000	3123.30000000	3135.80000000	3117.60000000	3119.60000000	7.96800000
2025-12-15T13:30:00.0000000	3128.40000000	3129.80000000	3120.30000000	3124.30000000	5.77570000
2025-12-15T13:00:00.0000000	3144.70000000	3147.30000000	3123.00000000	3129.00000000	17.96730000
2025-12-15T12:30:00.0000000	3140.20000000	3149.90000000	3140.00000000	3148.70000000	6.10340000
2025-12-15T12:00:00.0000000	3150.00000000	3150.00000000	3139.60000000	3141.60000000	16.33960000
2025-12-15T11:30:00.0000000	3151.10000000	3151.90000000	3135.30000000	3147.60000000	10.51970000
2025-12-15T11:00:00.0000000	3149.30000000	3154.40000000	3147.90000000	3151.50000000	10.92220000
2025-12-15T10:30:00.0000000	3160.70000000	3167.00000000	3146.80000000	3149.80000000	8.19710000
2025-12-15T10:00:00.0000000	3147.00000000	3164.90000000	3143.50000000	3161.10000000	13.22120000
2025-12-15T09:30:00.0000000	3138.10000000	3151.00000000	3136.10000000	3146.30000000	10.20250000
2025-12-15T09:00:00.0000000	3133.70000000	3141.80000000	3132.50000000	3139.70000000	8.44470000
2025-12-15T08:30:00.0000000	3132.20000000	3134.60000000	3130.80000000	3133.40000000	4.98940000
2025-12-15T08:00:00.0000000	3119.20000000	3136.30000000	3118.50000000	3132.40000000	21.49270000
2025-12-15T07:30:00.0000000	3114.60000000	3117.20000000	3109.70000000	3115.20000000	3.10210000
2025-12-15T07:00:00.0000000	3126.70000000	3126.80000000	3110.90000000	3114.50000000	9.29100000
2025-12-15T06:30:00.0000000	3108.90000000	3130.40000000	3108.90000000	3126.40000000	12.96040000
2025-12-15T06:00:00.0000000	3109.00000000	3110.80000000	3104.90000000	3109.70000000	12.92300000
2025-12-15T05:30:00.0000000	3109.20000000	3110.70000000	3105.90000000	3109.40000000	2.78710000
2025-12-15T05:00:00.0000000	3113.70000000	3113.70000000	3108.70000000	3110.80000000	5.29070000
2025-12-15T04:30:00.0000000	3097.40000000	3115.50000000	3097.40000000	3115.50000000	17.85610000
2025-12-15T04:00:00.0000000	3102.70000000	3107.50000000	3094.00000000	3098.00000000	18.11950000
2025-12-15T03:30:00.0000000	3109.20000000	3109.20000000	3098.00000000	3098.40000000	4.24880000
2025-12-15T03:00:00.0000000	3109.70000000	3116.30000000	3109.30000000	3111.40000000	4.71370000
2025-12-15T02:30:00.0000000	3122.30000000	3126.70000000	3106.70000000	3111.40000000	10.67430000
2025-12-15T02:00:00.0000000	3103.10000000	3142.20000000	3100.20000000	3121.60000000	10.64350000
2025-12-15T01:30:00.0000000	3068.90000000	3107.80000000	3065.20000000	3103.50000000	20.12980000
2025-12-15T01:00:00.0000000	3066.80000000	3071.80000000	3060.60000000	3068.60000000	1.84160000
2025-12-15T00:30:00.0000000	3071.00000000	3071.00000000	3052.90000000	3066.80000000	2.41030000
2025-12-15T00:00:00.0000000	3054.30000000	3073.10000000	3050.60000000	3066.20000000	2.09520000
2025-12-14T23:30:00.0000000	3050.10000000	3053.70000000	3027.80000000	3048.20000000	4.66770000
2025-12-14T23:00:00.0000000	3060.00000000	3070.80000000	3045.10000000	3045.10000000	3.06390000
2025-12-14T22:30:00.0000000	3058.70000000	3060.00000000	3042.30000000	3060.00000000	4.77290000
2025-12-14T22:00:00.0000000	3069.00000000	3078.20000000	3063.00000000	3064.20000000	0.97600000
2025-12-14T21:30:00.0000000	3072.60000000	3073.70000000	3067.00000000	3069.40000000	1.74550000
2025-12-14T21:00:00.0000000	3070.10000000	3080.10000000	3069.00000000	3075.60000000	2.16230000
2025-12-14T20:30:00.0000000	3079.50000000	3083.00000000	3069.40000000	3074.30000000	6.89410000
2025-12-14T20:00:00.0000000	3084.40000000	3084.50000000	3061.60000000	3078.90000000	19.97050000
2025-12-14T19:30:00.0000000	3083.60000000	3083.60000000	3076.00000000	3081.50000000	6.43700000
2025-12-14T19:00:00.0000000	3091.10000000	3092.50000000	3080.80000000	3083.60000000	8.27900000
2025-12-14T18:30:00.0000000	3083.70000000	3093.80000000	3083.00000000	3093.80000000	2.97160000
2025-12-14T18:00:00.0000000	3074.30000000	3088.20000000	3074.30000000	3080.00000000	0.95850000
2025-12-14T17:30:00.0000000	3066.00000000	3076.90000000	3066.00000000	3076.90000000	3.13030000
2025-12-14T17:00:00.0000000	3088.90000000	3094.50000000	3069.40000000	3074.40000000	4.16540000
2025-12-14T16:30:00.0000000	3094.10000000	3094.50000000	3079.10000000	3088.70000000	6.29540000
2025-12-14T16:00:00.0000000	3075.00000000	3093.60000000	3071.50000000	3093.00000000	1.98360000
2025-12-14T15:30:00.0000000	3066.00000000	3072.90000000	3062.50000000	3072.90000000	1.72720000
2025-12-14T15:00:00.0000000	3071.60000000	3074.00000000	3058.80000000	3065.90000000	4.00380000
2025-12-14T14:30:00.0000000	3083.30000000	3083.90000000	3065.00000000	3074.40000000	4.50450000
2025-12-14T14:00:00.0000000	3085.00000000	3091.00000000	3079.60000000	3080.90000000	5.31690000
2025-12-14T13:30:00.0000000	3081.20000000	3085.00000000	3076.10000000	3085.00000000	12.97670000
2025-12-14T13:00:00.0000000	3085.20000000	3088.70000000	3071.90000000	3081.90000000	17.66580000
2025-12-14T12:30:00.0000000	3087.20000000	3097.80000000	3087.20000000	3091.20000000	11.82250000
2025-12-14T12:00:00.0000000	3073.20000000	3090.40000000	3064.50000000	3087.90000000	5.11350000
2025-12-14T11:30:00.0000000	3084.80000000	3084.80000000	3046.00000000	3076.50000000	6.85550000
2025-12-14T11:00:00.0000000	3098.00000000	3098.00000000	3080.80000000	3086.90000000	2.57750000
2025-12-14T10:30:00.0000000	3097.90000000	3098.40000000	3095.70000000	3098.00000000	1.87280000
